airline,flightNumber,origin,destination,daysOfWeek,scheduledDepartureTime,scheduledArrivalTime,validFrom,validTo
IndiGo,202,Kolkata,Ahmedabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",12:50,15:35,2021-03-31,2021-10-25
IndiGo,674,Kolkata,Ahmedabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:35,21:20,2021-03-31,2021-10-26
IndiGo,913,Hyderabad,Jaipur,"Monday,Wednesday,Friday,Saturday",11:35,13:40,2021-03-31,2021-10-26
IndiGo,913,Hyderabad,Jaipur,"Sunday,Tuesday,Thursday",11:35,13:40,2021-04-01,2021-10-25
IndiGo,467,Hyderabad,Jaipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:35,19:35,2021-03-31,2021-10-26
IndiGo,6098,Delhi,Jaipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:35,08:30,2021-03-31,2021-10-26
IndiGo,212,Delhi,Jaipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:15,10:10,2021-03-31,2021-10-26
IndiGo,736,Delhi,Jaipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:10,22:05,2021-03-31,2021-05-31
IndiGo,736,Delhi,Jaipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:10,22:05,2021-06-01,2021-10-26
IndiGo,914,Varanasi,Jaipur,"Monday,Wednesday,Friday,Saturday",16:10,17:25,2021-03-31,2021-10-26
IndiGo,451,Lucknow,Jaipur,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:30,17:50,2021-03-31,2021-10-26
IndiGo,652,Kochi,Jaipur,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:05,17:40,2021-03-31,2021-10-26
IndiGo,504,Mumbai,Jaipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:05,19:05,2021-03-31,2021-10-26
IndiGo,237,Ahmedabad,Jaipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:10,20:30,2021-10-27,2022-03-28
IndiGo,6814,Ahmedabad,Jaipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:35,23:10,2021-10-27,2022-02-14
IndiGo,469,Bengaluru,Jaipur,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:00,18:50,2021-03-31,2021-10-26
IndiGo,641,Bengaluru,Jaipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:00,08:35,2021-10-27,2022-03-28
IndiGo,415,Bengaluru,Jaipur,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:10,11:45,2021-10-27,2022-03-28
IndiGo,117,Pune,Jaipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",03:30,05:40,2021-03-31,2021-10-26
IndiGo,548,Chennai,Jaipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:35,13:25,2021-03-31,2021-10-26
IndiGo,548,Chennai,Jaipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:00,13:40,2021-10-27,2022-03-28
IndiGo,914,Surat,Jaipur,"Sunday,Tuesday,Thursday",16:05,17:25,2021-04-01,2021-10-25
IndiGo,238,Kolkata,Jaipur,Monday,04:50,07:20,2021-04-02,2021-10-22
IndiGo,394,Kolkata,Jaipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:30,16:50,2021-03-31,2021-10-26
IndiGo,413,Hyderabad,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:15,08:30,2021-03-31,2021-10-26
IndiGo,151,Hyderabad,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:30,09:50,2021-03-31,2021-10-26
IndiGo,827,Hyderabad,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:55,12:20,2021-03-31,2021-10-26
IndiGo,527,Hyderabad,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday",11:55,13:10,2021-04-01,2021-10-26
IndiGo,527,Hyderabad,Bengaluru,Saturday,12:05,13:15,2021-03-31,2021-10-20
IndiGo,6417,Hyderabad,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:45,14:55,2021-03-31,2021-10-26
IndiGo,6417,Hyderabad,Bengaluru,Monday,13:45,15:00,2021-04-02,2021-10-22
IndiGo,739,Hyderabad,Bengaluru,"Sunday,Monday,Tuesday,Thursday,Friday,Saturday",15:00,16:15,2021-03-31,2021-10-26
IndiGo,187,Hyderabad,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:35,19:55,2021-03-31,2021-10-26
IndiGo,357,Hyderabad,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:35,20:45,2021-03-31,2021-10-26
IndiGo,874,Thiruvananthapuram,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:50,09:10,2021-03-31,2021-10-26
IndiGo,279,Thiruvananthapuram,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:05,17:20,2021-03-31,2021-10-26
IndiGo,676,Thiruvananthapuram,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:10,18:25,2021-03-31,2021-10-26
IndiGo,2133,Delhi,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:05,07:50,2021-04-01,2021-10-26
IndiGo,2929,Delhi,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:55,10:40,2021-03-31,2021-10-26
IndiGo,2297,Delhi,Bengaluru,Monday,09:10,11:50,2021-04-02,2021-10-22
IndiGo,2297,Delhi,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:30,12:20,2021-03-31,2021-10-26
IndiGo,2423,Delhi,Bengaluru,"Sunday,Tuesday,Thursday,Friday,Saturday",12:45,15:30,2021-03-31,2021-10-26
IndiGo,2839,Delhi,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:10,17:45,2021-03-31,2021-10-26
IndiGo,2123,Delhi,Bengaluru,Friday,15:50,18:40,2021-04-06,2021-10-26
IndiGo,2306,Delhi,Bengaluru,Monday,17:05,19:50,2021-04-02,2021-10-22
IndiGo,2637,Delhi,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:50,21:35,2021-03-31,2021-10-26
IndiGo,2963,Delhi,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:40,22:30,2021-03-31,2021-10-26
IndiGo,5031,Delhi,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:05,07:55,2021-10-27,2022-03-28
IndiGo,115,Varanasi,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:30,11:10,2021-03-31,2021-10-26
IndiGo,144,Varanasi,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:45,14:15,2021-03-31,2021-10-26
IndiGo,897,Mangalore,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:05,08:00,2021-03-31,2021-10-26
IndiGo,178,Mangalore,Bengaluru,Monday,07:40,08:40,2021-04-02,2021-10-22
IndiGo,858,Mangalore,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:25,10:25,2021-03-31,2021-10-26
IndiGo,369,Mangalore,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:50,13:50,2021-03-31,2021-10-26
IndiGo,369,Mangalore,Bengaluru,Monday,13:50,15:00,2021-04-02,2021-10-22
IndiGo,317,Bhubaneswar,Bengaluru,Monday,14:00,16:00,2021-04-02,2021-10-22
IndiGo,492,Bhubaneswar,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:20,16:25,2021-03-31,2021-10-26
IndiGo,6869,Bhubaneswar,Bengaluru,Monday,21:35,23:45,2021-04-02,2021-10-22
IndiGo,492,Bhubaneswar,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:20,16:25,2021-10-27,2022-03-28
IndiGo,431,Bhubaneswar,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:15,22:30,2021-10-27,2022-03-28
IndiGo,6869,Bhubaneswar,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:20,23:35,2021-10-27,2022-03-28
IndiGo,7128,Calicut,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:00,08:15,2021-03-31,2021-10-26
IndiGo,7128,Calicut,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:55,08:15,2021-10-27,2022-03-28
IndiGo,317,Nagpur,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:40,12:30,2021-03-31,2021-10-26
IndiGo,727,Nagpur,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:35,18:15,2021-03-31,2021-10-26
IndiGo,436,Nagpur,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:25,22:10,2021-03-31,2021-10-26
IndiGo,7217,Madurai,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:50,13:15,2021-03-31,2021-10-26
IndiGo,7219,Madurai,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:20,16:45,2021-03-31,2021-10-26
IndiGo,445,Bagdogra,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:25,11:30,2021-10-27,2022-03-28
IndiGo,445,Bagdogra,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:25,12:25,2021-10-27,2022-03-28
IndiGo,317,MIHAN,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:40,12:30,2021-03-31,2021-10-26
IndiGo,727,MIHAN,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:35,18:15,2021-03-31,2021-10-26
IndiGo,436,MIHAN,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:25,22:10,2021-03-31,2021-10-26
IndiGo,904,Lucknow,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:40,11:10,2021-03-31,2021-10-26
IndiGo,325,Lucknow,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:10,12:45,2021-03-31,2021-10-26
IndiGo,226,Lucknow,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:30,16:55,2021-03-31,2021-10-26
IndiGo,537,Kochi,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:20,09:25,2021-03-31,2021-10-26
IndiGo,172,Kochi,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:35,11:40,2021-03-31,2021-10-26
IndiGo,349,Kochi,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:50,18:55,2021-03-31,2021-10-26
IndiGo,412,Kochi,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:45,21:45,2021-03-31,2021-10-26
IndiGo,349,Kochi,Bengaluru,Monday,21:20,22:35,2021-04-02,2021-10-22
IndiGo,848,Mumbai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",00:10,02:00,2021-03-31,2021-10-26
IndiGo,199,Mumbai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:05,07:50,2021-03-31,2021-10-26
IndiGo,715,Mumbai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:35,09:30,2021-03-31,2021-10-26
IndiGo,236,Mumbai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:30,11:20,2021-03-31,2021-10-26
IndiGo,6939,Mumbai,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:40,14:20,2021-03-31,2021-10-26
IndiGo,6939,Mumbai,Bengaluru,Monday,13:25,15:20,2021-04-02,2021-10-22
IndiGo,6177,Mumbai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:55,17:45,2021-03-31,2021-10-26
IndiGo,6533,Mumbai,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:10,19:00,2021-03-31,2021-10-26
IndiGo,463,Mumbai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",17:40,19:30,2021-04-01,2021-10-26
IndiGo,463,Mumbai,Bengaluru,Saturday,17:45,19:35,2021-03-31,2021-10-20
IndiGo,949,Mumbai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:40,22:25,2021-03-31,2021-10-26
IndiGo,287,Visakhapatnam,Bengaluru,Saturday,07:45,09:20,2021-03-31,2021-10-20
IndiGo,287,Visakhapatnam,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",07:45,09:20,2021-04-01,2021-10-26
IndiGo,422,Visakhapatnam,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:45,16:20,2021-03-31,2021-10-26
IndiGo,216,Visakhapatnam,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:00,20:35,2021-03-31,2021-10-26
IndiGo,478,Amritsar,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:15,19:30,2021-10-27,2022-03-28
IndiGo,6136,Imphal,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:30,13:55,2021-03-31,2021-10-26
IndiGo,7119,Rajahmundry,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:40,10:30,2021-03-31,2021-10-26
IndiGo,144,Patna,Bengaluru,Monday,18:10,20:45,2021-04-02,2021-10-22
IndiGo,178,Patna,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:10,20:45,2021-03-31,2021-10-26
IndiGo,152,Gorakhpur,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:15,16:55,2021-03-31,2021-10-26
IndiGo,491,Dehradun,Bengaluru,Saturday,10:40,13:30,2021-03-31,2021-10-20
IndiGo,912,Dehradun,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:20,19:10,2021-03-31,2021-10-26
IndiGo,6136,Dehradun,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:50,12:35,2021-12-01,2022-03-28
IndiGo,912,Dehradun,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:10,19:10,2021-10-27,2021-11-30
IndiGo,393,Port Blair,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:35,10:10,2021-03-31,2021-10-26
IndiGo,823,Ahmedabad,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:00,11:20,2021-10-27,2022-03-28
IndiGo,823,Ahmedabad,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:00,11:20,2021-10-27,2022-03-28
IndiGo,153,Ahmedabad,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:00,22:15,2021-10-27,2022-03-28
IndiGo,153,Ahmedabad,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:00,22:15,2021-10-27,2022-03-28
IndiGo,996,Ahmedabad,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",23:45,01:55,2021-10-27,2021-11-14
IndiGo,996,Ahmedabad,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",23:45,01:55,2022-02-15,2022-03-28
IndiGo,642,Jaipur,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:10,11:35,2021-03-31,2021-10-26
IndiGo,498,Jaipur,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:10,14:40,2021-03-31,2021-10-26
IndiGo,7203,Vijayawada,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:50,09:40,2021-03-31,2021-10-26
IndiGo,7133,Vijayawada,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:30,17:10,2021-03-31,2021-10-26
IndiGo,703,Indore,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:55,12:50,2021-03-31,2021-10-26
IndiGo,808,Indore,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:00,17:55,2021-03-31,2021-10-26
IndiGo,708,Indore,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:05,21:05,2021-03-31,2021-10-26
IndiGo,808,Indore,Bengaluru,Monday,20:30,22:25,2021-04-02,2021-10-22
IndiGo,5997,Allahabad,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:25,16:35,2021-10-27,2022-03-28
IndiGo,5997,Allahabad,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:25,19:00,2021-10-27,2022-03-28
IndiGo,406,Raipur,Bengaluru,Monday,08:40,10:40,2021-04-02,2021-10-22
IndiGo,406,Raipur,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:20,12:15,2021-03-31,2021-10-26
IndiGo,491,Chandigarh,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday",10:45,13:45,2021-04-01,2021-10-26
IndiGo,593,Chandigarh,Bengaluru,Monday,13:20,16:25,2021-04-02,2021-10-22
IndiGo,491,Chandigarh,Bengaluru,Monday,13:30,17:10,2021-04-02,2021-10-22
IndiGo,593,Chandigarh,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:35,18:35,2021-03-31,2021-10-26
IndiGo,593,Chandigarh,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:40,18:40,2021-10-27,2022-03-28
IndiGo,681,Pune,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",02:00,03:30,2021-03-31,2021-10-26
IndiGo,819,Pune,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",04:50,06:30,2021-03-31,2021-10-26
IndiGo,407,Pune,Bengaluru,Friday,10:45,12:15,2021-04-06,2021-10-26
IndiGo,407,Pune,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Saturday",11:00,12:30,2021-03-31,2021-10-25
IndiGo,758,Pune,Bengaluru,Saturday,13:05,14:35,2021-03-31,2021-10-20
IndiGo,221,Pune,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",23:55,01:25,2021-03-31,2021-10-26
IndiGo,499,Udaipur,Bengaluru,Monday,13:35,16:10,2021-04-02,2021-10-22
IndiGo,979,Udaipur,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:25,16:45,2021-03-31,2021-10-26
IndiGo,7106,Tirupati,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:10,09:10,2021-03-31,2021-10-26
IndiGo,7182,Belgaum,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:50,14:15,2021-10-27,2022-03-28
IndiGo,389,Guwahati,Bengaluru,Monday,08:30,11:45,2021-04-02,2021-10-22
IndiGo,389,Guwahati,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:30,11:50,2021-03-31,2021-10-26
IndiGo,316,Guwahati,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:35,20:50,2021-03-31,2021-10-26
IndiGo,6217,Chennai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",00:20,01:30,2021-04-01,2021-10-26
IndiGo,271,Chennai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:15,10:20,2021-03-31,2021-10-26
IndiGo,238,Chennai,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:05,14:05,2021-03-31,2021-10-26
IndiGo,119,Chennai,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:55,14:55,2021-03-31,2021-10-26
IndiGo,847,Chennai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:55,17:55,2021-03-31,2021-10-26
IndiGo,7224,Chennai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:30,19:40,2021-03-31,2021-10-26
IndiGo,271,Chennai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:20,10:20,2021-10-27,2022-03-28
IndiGo,253,Chennai,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:50,12:55,2021-10-27,2022-03-28
IndiGo,253,Chennai,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:50,12:55,2021-10-27,2022-03-28
IndiGo,238,Chennai,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday",13:00,14:05,2022-02-15,2022-03-28
IndiGo,6011,Chennai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:05,15:10,2021-10-27,2022-03-28
IndiGo,847,Chennai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:15,18:20,2021-10-27,2022-03-28
IndiGo,727,Chennai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:50,19:45,2021-10-27,2022-03-28
IndiGo,232,Chennai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:25,22:30,2021-10-27,2022-03-28
IndiGo,6217,Chennai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",22:35,23:25,2021-10-27,2022-03-28
IndiGo,662,Hubli,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",18:00,19:00,2021-04-01,2021-10-26
IndiGo,662,Hubli,Bengaluru,Saturday,18:15,19:15,2021-03-31,2021-10-20
IndiGo,2066,Surat,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:55,10:50,2021-03-31,2021-10-26
IndiGo,6209,Coimbatore,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:30,09:40,2021-03-31,2021-10-26
IndiGo,132,Coimbatore,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:30,10:25,2021-03-31,2021-10-26
IndiGo,312,Coimbatore,Bengaluru,Monday,09:40,10:45,2021-04-02,2021-10-22
IndiGo,347,Coimbatore,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:30,15:30,2021-03-31,2021-10-26
IndiGo,347,Coimbatore,Bengaluru,Monday,18:10,19:10,2021-04-02,2021-10-22
IndiGo,6209,Coimbatore,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:25,09:25,2021-10-27,2022-03-28
IndiGo,6209,Coimbatore,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:25,09:25,2021-10-27,2022-03-28
IndiGo,858,Coimbatore,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:40,10:35,2021-10-27,2022-03-28
IndiGo,858,Coimbatore,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:40,10:35,2021-10-27,2022-03-28
IndiGo,347,Coimbatore,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:35,15:25,2021-10-27,2022-03-28
IndiGo,347,Coimbatore,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:35,15:25,2021-10-27,2022-03-28
IndiGo,355,Coimbatore,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:00,22:00,2021-10-27,2022-03-28
IndiGo,355,Coimbatore,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:00,22:00,2021-10-27,2022-03-28
IndiGo,355,Coimbatore,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:00,22:00,2021-10-27,2022-03-28
IndiGo,355,Coimbatore,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:00,22:00,2021-10-27,2022-03-28
IndiGo,204,Bhopal,Bengaluru,Monday,09:30,11:15,2021-04-02,2021-10-22
IndiGo,273,Bhopal,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:10,18:10,2021-10-27,2022-03-28
IndiGo,525,Agartala,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:20,20:15,2021-10-27,2022-03-28
IndiGo,7161,Tiruchirappalli,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:00,09:10,2021-03-31,2021-10-26
IndiGo,617,Goa,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",02:05,03:20,2021-03-31,2021-10-26
IndiGo,477,Goa,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:15,09:25,2021-03-31,2021-10-26
IndiGo,714,Goa,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:30,17:45,2021-03-31,2021-10-26
IndiGo,6323,Goa,Bengaluru,Monday,23:10,00:25,2021-04-02,2021-10-22
IndiGo,345,Kolkata,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:35,12:10,2021-03-31,2021-10-26
IndiGo,822,Kolkata,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:30,14:05,2021-03-31,2021-10-26
IndiGo,958,Kolkata,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:05,16:45,2021-03-31,2021-10-26
IndiGo,994,Kolkata,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:10,17:45,2021-03-31,2021-10-26
IndiGo,6965,Kolkata,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:30,18:05,2021-03-31,2021-10-26
IndiGo,875,Kolkata,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:15,19:50,2021-03-31,2021-10-26
IndiGo,506,Kolkata,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",22:25,01:05,2021-03-31,2021-10-26
IndiGo,897,Mangalore,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:05,08:00,2021-03-31,2021-10-26
